,step,Function,Model,ptc regulation,alphaHh_by,x_reach,t_reach
2164,90,Hh,Overshoot,Yes,0.5,18.576965866316954,3929
2165,90,Signal,Overshoot,Yes,0.5,15.329719554991073,7238
2166,90,Hh,SS,Yes,0.5,15.163970870515385,False
2167,90,Signal,SS,Yes,0.5,11.439106334006908,False
2168,90,Hh,Overshoot,Yes,2,,57600
2169,90,Signal,Overshoot,Yes,2,,57600
2170,90,Hh,SS,Yes,2,16.738148233399443,False
2171,90,Signal,SS,Yes,2,22.413169919897527,False
2172,90,Hh,Overshoot,No,1,,57600
2173,90,Signal,Overshoot,No,1,,57600
2174,90,Hh,SS,No,1,19.218894712402076,False
2175,90,Signal,SS,No,1,21.10541976445414,False
2176,90,Hh,Overshoot,No,0.5,18.71423289558473,57600
2177,90,Signal,Overshoot,No,0.5,17.061982579808017,57600
2178,90,Hh,SS,No,0.5,18.754371164925317,False
2179,90,Signal,SS,No,0.5,15.204758261489829,False
2180,90,Hh,Overshoot,No,2,19.56546931135169,57600
2181,90,Signal,Overshoot,No,2,29.01972533790905,57600
2182,90,Hh,SS,No,2,19.521231357005718,False
2183,90,Signal,SS,No,2,27.04641163399407,False
2184,91,Hh,Overshoot,Yes,1,26.25579302227993,7746
2185,91,Signal,Overshoot,Yes,1,35.19361073819624,7746
2186,91,Hh,SS,Yes,1,20.47271935352046,False
2187,91,Signal,SS,Yes,1,27.219863103139232,False
2188,91,Hh,Overshoot,Yes,0.5,25.397004098379185,3814
2189,91,Signal,Overshoot,Yes,0.5,26.95927584849275,7711
2190,91,Hh,SS,Yes,0.5,18.9810917777491,False
2191,91,Signal,SS,Yes,0.5,19.811162924863012,False
2192,91,Hh,Overshoot,Yes,2,26.95622351661956,3787
2193,91,Signal,Overshoot,Yes,2,43.516033170647134,7850
2194,91,Hh,SS,Yes,2,22.660572383971726,False
2195,91,Signal,SS,Yes,2,35.0799351062777,False
2196,91,Hh,Overshoot,No,1,26.474844165459274,57600
2197,91,Signal,Overshoot,No,1,36.8087939827467,57600
2198,91,Hh,SS,No,1,26.41705504487028,False
2199,91,Signal,SS,No,1,35.844965601306185,False
2200,91,Hh,Overshoot,No,0.5,25.565009452637455,57600
2201,91,Signal,Overshoot,No,0.5,28.42185051243321,30335
2202,91,Hh,SS,No,0.5,25.541991560945135,False
2203,91,Signal,SS,No,0.5,27.543703107623784,False
2204,91,Hh,Overshoot,No,2,27.195984801116026,57600
2205,91,Signal,Overshoot,No,2,45.24744296833288,57600
2206,91,Hh,SS,No,2,27.09171047580432,False
2207,91,Signal,SS,No,2,44.22275631960209,False
2208,92,Hh,Overshoot,Yes,1,12.248022818063077,7206
2209,92,Signal,Overshoot,Yes,1,5.581585006882264,7206
2210,92,Hh,SS,Yes,1,10.637439590899547,False
2211,92,Signal,SS,Yes,1,4.483893539040622,False
2212,92,Hh,Overshoot,Yes,0.5,11.799623852008082,1848
2213,92,Signal,Overshoot,Yes,0.5,3.0526044025407515,11392
2214,92,Hh,SS,Yes,0.5,11.239565761529136,False
2215,92,Signal,SS,Yes,0.5,1.940908827162687,False
2216,92,Hh,Overshoot,Yes,2,12.741528273789598,2498
2217,92,Signal,Overshoot,Yes,2,9.463374280927624,7045
2218,92,Hh,SS,Yes,2,10.183071900997035,False
2219,92,Signal,SS,Yes,2,7.5787564594147625,False
2220,92,Hh,Overshoot,No,1,12.255565436591269,57600
2221,92,Signal,Overshoot,No,1,6.266739932526775,57600
2222,92,Hh,SS,No,1,12.412406455098932,False
2223,92,Signal,SS,No,1,6.523209171936301,False
2224,92,Hh,Overshoot,No,0.5,11.799623849175674,1848
2225,92,Signal,Overshoot,No,0.5,2.8243655414616313,57600
2226,92,Hh,SS,No,0.5,11.952642967425135,False
2227,92,Signal,SS,No,0.5,2.776163025377514,False
2228,92,Hh,Overshoot,No,2,12.762830095486137,57600
2229,92,Signal,Overshoot,No,2,10.356060218605805,57600
2230,92,Hh,SS,No,2,12.922341623373697,False
2231,92,Signal,SS,No,2,10.610246501165022,False
2232,93,Hh,Overshoot,Yes,1,,57600
2233,93,Signal,Overshoot,Yes,1,,57600
2234,93,Hh,SS,Yes,1,16.966981777081045,False
2235,93,Signal,SS,Yes,1,12.86886807244204,False
2236,93,Hh,Overshoot,Yes,0.5,,57600
2237,93,Signal,Overshoot,Yes,0.5,,57600
2238,93,Hh,SS,Yes,0.5,17.36267750869095,False
2239,93,Signal,SS,Yes,0.5,7.6317502459263835,False
2240,93,Hh,Overshoot,Yes,2,,57600
2241,93,Signal,Overshoot,Yes,2,,57600
2242,93,Hh,SS,Yes,2,16.877048936967697,False
2243,93,Signal,SS,Yes,2,18.5379255487685,False
2244,93,Hh,Overshoot,No,1,,57600
2245,93,Signal,Overshoot,No,1,,57600
2246,93,Hh,SS,No,1,18.976504772650827,False
2247,93,Signal,SS,No,1,15.401010106328812,False
2248,93,Hh,Overshoot,No,0.5,,57600
2249,93,Signal,Overshoot,No,0.5,,57600
2250,93,Hh,SS,No,0.5,18.558372527273832,False
2251,93,Signal,SS,No,0.5,9.57832803935581,False
2252,93,Hh,Overshoot,No,2,,57600
2253,93,Signal,Overshoot,No,2,,57600
2254,93,Hh,SS,No,2,19.313417471840467,False
2255,93,Signal,SS,No,2,21.29376507140705,False
2256,94,Hh,Overshoot,Yes,1,23.576241785775508,5955
2257,94,Signal,Overshoot,Yes,1,35.39063592579602,5955
2258,94,Hh,SS,Yes,1,14.892198298348433,False
2259,94,Signal,SS,Yes,1,20.571527762697116,False
2260,94,Hh,Overshoot,Yes,0.5,22.126885985131707,3780
2261,94,Signal,Overshoot,Yes,0.5,27.552173258750457,5617
2262,94,Hh,SS,Yes,0.5,11.642669018917147,False
2263,94,Signal,SS,Yes,0.5,14.371131808582035,False
2264,94,Hh,Overshoot,Yes,2,24.839530675913053,4435
2265,94,Signal,Overshoot,Yes,2,43.4728754557801,6311
2266,94,Hh,SS,Yes,2,18.40291400941109,False
2267,94,Signal,SS,Yes,2,27.993236122815233,False
2268,94,Hh,Overshoot,No,1,25.83826695150438,57600
2269,94,Signal,Overshoot,No,1,39.5370197742407,57600
2270,94,Hh,SS,No,1,25.870787544157437,False
2271,94,Signal,SS,No,1,39.89098368478962,False
2272,94,Hh,Overshoot,No,0.5,24.173130399653374,57600
2273,94,Signal,Overshoot,No,0.5,31.25269382431624,57600
2274,94,Hh,SS,No,0.5,24.31990517064291,False
2275,94,Signal,SS,No,0.5,31.532876952716705,False
2276,94,Hh,Overshoot,No,2,26.93614154901718,57600
2277,94,Signal,Overshoot,No,2,48.03596549341168,57600
2278,94,Hh,SS,No,2,26.87187284978623,False
2279,94,Signal,SS,No,2,48.348252096428055,False
2280,95,Hh,Overshoot,Yes,1,12.24928679320817,10965
2281,95,Signal,Overshoot,Yes,1,10.780302727124223,10965
2282,95,Hh,SS,Yes,1,12.066224596533644,False
2283,95,Signal,SS,Yes,1,9.749908096438745,False
2284,95,Hh,Overshoot,Yes,0.5,11.799331907860775,1852
2285,95,Signal,Overshoot,Yes,0.5,7.015427502540504,12395
2286,95,Hh,SS,Yes,0.5,11.773557305381402,False
2287,95,Signal,SS,Yes,0.5,6.090512292182709,False
2288,95,Hh,Overshoot,Yes,2,12.754818403665823,3038
2289,95,Signal,Overshoot,Yes,2,14.842885864906094,10452
2290,95,Hh,SS,Yes,2,12.40405763390227,False
2291,95,Signal,SS,Yes,2,13.69095405191598,False
2292,95,Hh,Overshoot,No,1,12.256292631692531,57600
2293,95,Signal,Overshoot,No,1,10.940137533655133,57600
2294,95,Hh,SS,No,1,12.412406455098932,False
2295,95,Signal,SS,No,1,10.220967241767838,False
2296,95,Hh,Overshoot,No,0.5,11.799330182569136,1852
2297,95,Signal,Overshoot,No,0.5,7.097579688273328,57600
2298,95,Hh,SS,No,0.5,11.952642967425135,False
2299,95,Signal,SS,No,0.5,6.354105330884508,False
2300,95,Hh,Overshoot,No,2,12.763261676968554,57600
2301,95,Signal,Overshoot,No,2,15.025933872098918,57600
2302,95,Hh,SS,No,2,12.922341623373697,False
2303,95,Signal,SS,No,2,14.290036002192252,False
2304,96,Hh,Overshoot,Yes,1,,57600
2305,96,Signal,Overshoot,Yes,1,,57600
2306,96,Hh,SS,Yes,1,26.85976164183529,False
2307,96,Signal,SS,Yes,1,13.029490892907432,False
2308,96,Hh,Overshoot,Yes,0.5,,57600
2309,96,Signal,Overshoot,Yes,0.5,,57600
2310,96,Hh,SS,Yes,0.5,26.61815767636506,False
2311,96,Signal,SS,Yes,0.5,5.261722079893687,False
2312,96,Hh,Overshoot,Yes,2,,57600
2313,96,Signal,Overshoot,Yes,2,,57600
2314,96,Hh,SS,Yes,2,27.022905172462444,False
2315,96,Signal,SS,Yes,2,21.28916724004368,False
2316,96,Hh,Overshoot,No,1,,57600
2317,96,Signal,Overshoot,No,1,,57600
2318,96,Hh,SS,No,1,27.233093554751534,False
2319,96,Signal,SS,No,1,13.519080047452633,False
2320,96,Hh,Overshoot,No,0.5,,57600
2321,96,Signal,Overshoot,No,0.5,,57600
2322,96,Hh,SS,No,0.5,26.742155740517276,False
2323,96,Signal,SS,No,0.5,5.474644907051754,False
2324,96,Hh,Overshoot,No,2,,57600
2325,96,Signal,Overshoot,No,2,,57600
2326,96,Hh,SS,No,2,27.590387118174675,False
2327,96,Signal,SS,No,2,21.937542363404575,False
2328,97,Hh,Overshoot,Yes,1,20.165389090804254,7104
2329,97,Signal,Overshoot,Yes,1,25.41945044724089,7104
2330,97,Hh,SS,Yes,1,14.139208917343055,False
2331,97,Signal,SS,Yes,1,16.971444925172932,False
2332,97,Hh,Overshoot,Yes,0.5,17.49071563856836,4242
2333,97,Signal,Overshoot,Yes,0.5,18.126999354835178,6872
2334,97,Hh,SS,Yes,0.5,11.146233308119818,False
2335,97,Signal,SS,Yes,0.5,10.774255867339818,False
2336,97,Hh,Overshoot,Yes,2,22.50161465047043,4664
2337,97,Signal,Overshoot,Yes,2,33.18388013294869,7540
2338,97,Hh,SS,Yes,2,17.597974322315125,False
2339,97,Signal,SS,Yes,2,24.10398538120222,False
2340,97,Hh,Overshoot,No,1,21.485823140212617,57600
2341,97,Signal,Overshoot,No,1,28.674264299303445,57600
2342,97,Hh,SS,No,1,21.813678448263985,False
2343,97,Signal,SS,No,1,27.535159535388274,False
2344,97,Hh,Overshoot,No,0.5,18.51795260314786,57600
2345,97,Signal,Overshoot,No,0.5,20.843048941188187,57600
2346,97,Hh,SS,No,0.5,18.9516833918332,False
2347,97,Signal,SS,No,0.5,19.730716915705685,False
2348,97,Hh,Overshoot,No,2,23.96114283307712,57600
2349,97,Signal,Overshoot,No,2,36.85977440400267,57600
2350,97,Hh,SS,No,2,24.139740279071987,False
2351,97,Signal,SS,No,2,35.653672597842515,False
2352,98,Hh,Overshoot,Yes,1,24.82108393421656,7549
2353,98,Signal,Overshoot,Yes,1,31.780251946681503,7549
2354,98,Hh,SS,Yes,1,16.460596722582707,False
2355,98,Signal,SS,Yes,1,20.804116287498445,False
2356,98,Hh,Overshoot,Yes,0.5,24.382331028328665,4402
2357,98,Signal,Overshoot,Yes,0.5,24.368975537518935,7439
2358,98,Hh,SS,Yes,0.5,14.350685567399466,False
2359,98,Signal,SS,Yes,0.5,14.275571462390502,False
2360,98,Hh,Overshoot,Yes,2,25.233653842328835,4195
2361,98,Signal,Overshoot,Yes,2,39.6461831886377,8082
2362,98,Hh,SS,Yes,2,19.315885790718085,False
2363,98,Signal,SS,Yes,2,28.151650909349243,False
2364,98,Hh,Overshoot,No,1,26.47487873985078,57600
2365,98,Signal,Overshoot,No,1,38.88418521479153,57600
2366,98,Hh,SS,No,1,26.417046993208174,False
2367,98,Signal,SS,No,1,35.84924108336395,False
2368,98,Hh,Overshoot,No,0.5,25.56509054117805,57600
2369,98,Signal,Overshoot,No,0.5,30.505281610000992,57600
2370,98,Hh,SS,No,0.5,25.542269970865775,False
2371,98,Signal,SS,No,0.5,27.561156780735175,False
2372,98,Hh,Overshoot,No,2,27.19599959462697,57600
2373,98,Signal,Overshoot,No,2,47.31845293965739,57600
2374,98,Hh,SS,No,2,27.091703855309888,False
2375,98,Signal,SS,No,2,44.216312675589485,False
2376,99,Hh,Overshoot,Yes,1,26.82008580036036,5993
2377,99,Signal,Overshoot,Yes,1,35.314375666580986,5993
2378,99,Hh,SS,Yes,1,20.61623099562189,False
2379,99,Signal,SS,Yes,1,28.17453659225862,False
2380,99,Hh,Overshoot,Yes,0.5,26.237618767438946,2625
2381,99,Signal,Overshoot,Yes,0.5,27.046042261837698,6077
2382,99,Hh,SS,Yes,0.5,19.929777182890817,False
2383,99,Signal,SS,Yes,0.5,20.86807441574679,False
2384,99,Hh,Overshoot,Yes,2,27.325965658101055,2505
2385,99,Signal,Overshoot,Yes,2,43.674000157728884,5972
2386,99,Hh,SS,Yes,2,22.479696716528892,False
2387,99,Signal,SS,Yes,2,35.920943278020914,False
2388,99,Hh,Overshoot,No,1,26.848714686350846,57600
2389,99,Signal,Overshoot,No,1,36.5702926086879,57600
2390,99,Hh,SS,No,1,26.742023193960847,False
2391,99,Signal,SS,No,1,36.562505871867074,False
2392,99,Hh,Overshoot,No,0.5,26.253878731499952,57600
2393,99,Signal,Overshoot,No,0.5,28.23728986239813,57600
2394,99,Hh,SS,No,0.5,26.16436506590064,False
2395,99,Signal,SS,No,0.5,28.372502417121638,False
2396,99,Hh,Overshoot,No,2,27.359276490459408,57600
2397,99,Signal,Overshoot,No,2,45.060299085410556,57600
2398,99,Hh,SS,No,2,27.232949806402928,False
2399,99,Signal,SS,No,2,44.984342340984774,False
2400,100,Hh,Overshoot,Yes,1,38.563910472511,5190
2401,100,Signal,Overshoot,Yes,1,54.36717650007387,5190
2402,100,Hh,SS,Yes,1,21.06683985521802,False
2403,100,Signal,SS,Yes,1,27.730558005215684,False
2404,100,Hh,Overshoot,Yes,0.5,33.40264965829826,3221
2405,100,Signal,Overshoot,Yes,0.5,40.024947127882925,4850
2406,100,Hh,SS,Yes,0.5,15.629187550532635,False
2407,100,Signal,SS,Yes,0.5,17.408037930086536,False
2408,100,Hh,Overshoot,Yes,2,43.33316079772414,3855
2409,100,Signal,Overshoot,Yes,2,69.59304079800543,5613
2410,100,Hh,SS,Yes,2,28.07252139815573,False
2411,100,Signal,SS,Yes,2,40.54923057938738,False
2412,100,Hh,Overshoot,No,1,43.14341060331154,57600
2413,100,Signal,Overshoot,No,1,62.827664393765,57600
2414,100,Hh,SS,No,1,43.22421164467106,False
2415,100,Signal,SS,No,1,61.63299177672715,False
2416,100,Hh,Overshoot,No,0.5,37.21964988841108,57600
2417,100,Signal,Overshoot,No,0.5,47.09493643175643,57600
2418,100,Hh,SS,No,0.5,37.43098782293254,False
2419,100,Signal,SS,No,0.5,46.02357178302014,False
2420,100,Hh,Overshoot,No,2,48.04349879707478,57600
2421,100,Signal,Overshoot,No,2,79.36366744917612,57600
2422,100,Hh,SS,No,2,47.96182986863797,False
2423,100,Signal,SS,No,2,78.03809615432968,False
2424,101,Hh,Overshoot,Yes,1,26.14859992425056,7488
2425,101,Signal,Overshoot,Yes,1,34.780458005920806,7488
2426,101,Hh,SS,Yes,1,22.335153906599288,False
2427,101,Signal,SS,Yes,1,29.663861923435533,False
2428,101,Hh,Overshoot,Yes,0.5,25.377862763566426,5338
2429,101,Signal,Overshoot,Yes,0.5,26.592493736850486,8448
2430,101,Hh,SS,Yes,0.5,20.596776572994557,False
2431,101,Signal,SS,Yes,0.5,21.882779286928923,False
2432,101,Hh,Overshoot,Yes,2,26.769803851059905,5723
2433,101,Signal,Overshoot,Yes,2,43.12456444771019,8000
2434,101,Hh,SS,Yes,2,24.312355635965034,False
2435,101,Signal,SS,Yes,2,37.7961019689277,False
2436,101,Hh,Overshoot,No,1,27.07385625214522,57600
2437,101,Signal,Overshoot,No,1,36.52158503394637,57600
2438,101,Hh,SS,No,1,26.987615582131895,False
2439,101,Signal,SS,No,1,36.594863024497506,False
2440,101,Hh,Overshoot,No,0.5,26.19065273263236,57600
2441,101,Signal,Overshoot,No,0.5,28.13538325940341,57600
2442,101,Hh,SS,No,0.5,26.17076289272883,False
2443,101,Signal,SS,No,0.5,28.334090990594518,False
2444,101,Hh,Overshoot,No,2,27.63442565796366,57600
2445,101,Signal,Overshoot,No,2,45.06562022847595,57600
2446,101,Hh,SS,No,2,27.491770551803896,False
2447,101,Signal,SS,No,2,45.0637140271881,False
2448,102,Hh,Overshoot,Yes,1,21.89099515699857,6768
2449,102,Signal,Overshoot,Yes,1,11.931157940133957,6768
2450,102,Hh,SS,Yes,1,21.48106645550054,False
2451,102,Signal,SS,Yes,1,10.483155927931506,False
2452,102,Hh,Overshoot,Yes,0.5,19.323752418858348,5130
2453,102,Signal,Overshoot,Yes,0.5,4.890659358705932,10787
2454,102,Hh,SS,Yes,0.5,19.586912116110156,False
2455,102,Signal,SS,Yes,0.5,3.961342095729762,False
2456,102,Hh,Overshoot,Yes,2,24.081012310522965,4510
2457,102,Signal,Overshoot,Yes,2,20.014242940784726,6386
2458,102,Hh,SS,Yes,2,23.007007915465422,False
2459,102,Signal,SS,Yes,2,17.989345899812605,False
2460,102,Hh,Overshoot,No,1,21.940846992824746,57600
2461,102,Signal,Overshoot,No,1,12.145504993217571,57600
2462,102,Hh,SS,No,1,22.203007856803964,False
2463,102,Signal,SS,No,1,11.52959027105588,False
2464,102,Hh,Overshoot,No,0.5,19.324123792614785,57600
2465,102,Signal,Overshoot,No,0.5,4.86949749550422,57600
2466,102,Hh,SS,No,0.5,19.6654749344451,False
2467,102,Signal,SS,No,0.5,4.080512403097742,False
2468,102,Hh,Overshoot,No,2,24.173298798198843,57600
2469,102,Signal,Overshoot,No,2,20.303292626506988,57600
2470,102,Hh,SS,No,2,24.319903732029758,False
2471,102,Signal,SS,No,2,19.59492398544505,False
2472,103,Hh,Overshoot,Yes,1,35.27529768021711,6882
2473,103,Signal,Overshoot,Yes,1,46.11984179358744,6882
2474,103,Hh,SS,Yes,1,25.97868196895979,False
2475,103,Signal,SS,Yes,1,33.93102818470858,False
2476,103,Hh,Overshoot,Yes,0.5,33.13725404952814,5237
2477,103,Signal,Overshoot,Yes,0.5,34.51235524286761,6636
2478,103,Hh,SS,Yes,0.5,23.61441629915639,False
2479,103,Signal,SS,Yes,0.5,23.81359218788809,False
2480,103,Hh,Overshoot,Yes,2,36.796975463538686,5375
2481,103,Signal,Overshoot,Yes,2,57.83895284351131,7217
2482,103,Hh,SS,Yes,2,29.920205440811316,False
2483,103,Signal,SS,Yes,2,44.86796490582268,False
2484,103,Hh,Overshoot,No,1,36.56564993835916,57600
2485,103,Signal,Overshoot,No,1,48.324683899790266,57600
2486,103,Hh,SS,No,1,36.474442631224534,False
2487,103,Signal,SS,No,1,48.10558417705565,False
2488,103,Hh,Overshoot,No,0.5,34.22986021771791,57600
2489,103,Signal,Overshoot,No,0.5,36.46250612596348,57600
2490,103,Hh,SS,No,0.5,34.265887874461555,False
2491,103,Signal,SS,No,0.5,36.43733499756947,False
2492,103,Hh,Overshoot,No,2,38.10941858868886,57600
2493,103,Signal,Overshoot,No,2,60.27123234476361,57600
2494,103,Hh,SS,No,2,37.91885055162381,False
2495,103,Signal,SS,No,2,59.91730612077397,False
2496,104,Hh,Overshoot,Yes,1,51.090426508330786,12030
2497,104,Signal,Overshoot,Yes,1,26.564167518221538,12030
2498,104,Hh,SS,Yes,1,48.46656319083499,False
2499,104,Signal,SS,Yes,1,21.07766743026184,False
2500,104,Hh,Overshoot,Yes,0.5,49.26466681253909,9507
2501,104,Signal,Overshoot,Yes,0.5,11.881920567689292,12421
2502,104,Hh,SS,Yes,0.5,48.17061147925777,False
2503,104,Signal,SS,Yes,0.5,7.430815518673896,False
2504,104,Hh,Overshoot,Yes,2,52.74632975435899,7378
2505,104,Signal,Overshoot,Yes,2,42.91926190995156,12231
2506,104,Hh,SS,Yes,2,48.899254460368255,False
2507,104,Signal,SS,Yes,2,36.62877801716008,False
2508,104,Hh,Overshoot,No,1,51.38613470985436,57600
2509,104,Signal,Overshoot,No,1,27.920548255275563,57600
2510,104,Hh,SS,No,1,51.07184266040845,False
2511,104,Signal,SS,No,1,24.59174885483465,False
2512,104,Hh,Overshoot,No,0.5,49.30470733210258,57600
2513,104,Signal,Overshoot,No,0.5,12.081298094052144,57600
2514,104,Hh,SS,No,0.5,49.02034475444721,False
2515,104,Signal,SS,No,0.5,8.928473736209483,False
2516,104,Hh,Overshoot,No,2,53.317167845737536,57600
2517,104,Signal,Overshoot,No,2,44.76426528869268,57600
2518,104,Hh,SS,No,2,52.94604923793827,False
2519,104,Signal,SS,No,2,41.25423065161583,False
2520,105,Hh,Overshoot,Yes,1,38.79210142285587,5573
2521,105,Signal,Overshoot,Yes,1,42.42678148775497,5573
2522,105,Hh,SS,Yes,1,33.6414593399265,False
2523,105,Signal,SS,Yes,1,35.910916871030224,False
2524,105,Hh,Overshoot,Yes,0.5,38.57215858800342,3514
2525,105,Signal,Overshoot,Yes,0.5,30.68233742449968,5476
2526,105,Hh,SS,Yes,0.5,33.96936709456101,False
2527,105,Signal,SS,Yes,0.5,24.779183752055914,False
2528,105,Hh,Overshoot,Yes,2,38.99968503150442,3352
2529,105,Signal,Overshoot,Yes,2,54.24955003734275,5735
2530,105,Hh,SS,Yes,2,35.25529476396514,False
2531,105,Signal,SS,Yes,2,47.44117066365779,False
2532,105,Hh,Overshoot,No,1,39.38354649801474,57600
2533,105,Signal,Overshoot,No,1,44.60169783331786,57600
2534,105,Hh,SS,No,1,39.085020374069586,False
2535,105,Signal,SS,No,1,42.27940685057025,False
2536,105,Hh,Overshoot,No,0.5,38.99841456600389,57600
2537,105,Signal,Overshoot,No,0.5,32.57724763845137,57600
2538,105,Hh,SS,No,0.5,38.70873551922195,False
2539,105,Signal,SS,No,0.5,30.381615006135107,False
2540,105,Hh,Overshoot,No,2,39.67211275979442,57600
2541,105,Signal,Overshoot,No,2,56.71954673496376,57600
2542,105,Hh,SS,No,2,39.35253737767571,False
2543,105,Signal,SS,No,2,54.246869730264144,False
2544,106,Hh,Overshoot,Yes,1,34.4923092849678,12034
2545,106,Signal,Overshoot,Yes,1,36.58804830813565,12034
2546,106,Hh,SS,Yes,1,32.67185964234416,False
2547,106,Signal,SS,Yes,1,34.600466471191126,False
2548,106,Hh,Overshoot,Yes,0.5,31.85573836608212,8237
2549,106,Signal,Overshoot,Yes,0.5,25.11932106191611,11804
2550,106,Hh,SS,Yes,0.5,30.547105156963426,False
2551,106,Signal,SS,Yes,0.5,23.469645843709998,False
2552,106,Hh,Overshoot,Yes,2,36.56180856807523,8240
2553,106,Signal,Overshoot,Yes,2,48.38069334382838,12414
2554,106,Hh,SS,Yes,2,34.87601299373827,False
2555,106,Signal,SS,Yes,2,46.161286612891,False
2556,106,Hh,Overshoot,No,1,34.68454819006776,57600
2557,106,Signal,Overshoot,No,1,37.10053051166257,57600
2558,106,Hh,SS,No,1,34.67586300726272,False
2559,106,Signal,SS,No,1,36.88904278157436,False
2560,106,Hh,Overshoot,No,0.5,32.00081079499661,57600
2561,106,Signal,Overshoot,No,0.5,25.457537290842325,57600
2562,106,Hh,SS,No,0.5,32.084220458813405,False
2563,106,Signal,SS,No,0.5,25.460363514389996,False
2564,106,Hh,Overshoot,No,2,36.76661801258808,57600
2565,106,Signal,Overshoot,No,2,48.91484035189484,57600
2566,106,Hh,SS,No,2,36.653008229499804,False
2567,106,Signal,SS,No,2,48.56336941769446,False
2568,107,Hh,Overshoot,Yes,1,,57600
2569,107,Signal,Overshoot,Yes,1,,57600
2570,107,Hh,SS,Yes,1,20.01015599652557,False
2571,107,Signal,SS,Yes,1,20.985178325046007,False
2572,107,Hh,Overshoot,Yes,0.5,,57600
2573,107,Signal,Overshoot,Yes,0.5,,57600
2574,107,Hh,SS,Yes,0.5,19.25764507804834,False
2575,107,Signal,SS,Yes,0.5,13.991546680749778,False
2576,107,Hh,Overshoot,Yes,2,,57600
2577,107,Signal,Overshoot,Yes,2,,57600
2578,107,Hh,SS,Yes,2,21.687365153091434,False
2579,107,Signal,SS,Yes,2,28.589694072041723,False
2580,107,Hh,Overshoot,No,1,,57600
2581,107,Signal,Overshoot,No,1,,57600
2582,107,Hh,SS,No,1,23.57818319932403,False
2583,107,Signal,SS,No,1,25.19513470724422,False
2584,107,Hh,Overshoot,No,0.5,,57600
2585,107,Signal,Overshoot,No,0.5,,57600
2586,107,Hh,SS,No,0.5,22.066962765171453,False
2587,107,Signal,SS,No,0.5,17.343270796607513,False
2588,107,Hh,Overshoot,No,2,,57600
2589,107,Signal,Overshoot,No,2,,57600
2590,107,Hh,SS,No,2,25.016510889189888,False
2591,107,Signal,SS,No,2,33.327507315375456,False
2592,108,Hh,Overshoot,Yes,1,15.423624577766503,14492
2593,108,Signal,Overshoot,Yes,1,24.92071325488169,14492
